SELECT t.groupID, g.groupName, te.typeID, t.typeName, te.effectID, e.effectName, te.isDefault
"55","Projectile Weapon","486","200mm AutoCannon I","16","online","0"
"55","Projectile Weapon","486","200mm AutoCannon I","34","projectileFired","1"
"55","Projectile Weapon","486","200mm AutoCannon I","42","turretFitted","0"
"55","Projectile Weapon","486","200mm AutoCannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","486","200mm AutoCannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","486","200mm AutoCannon I","263","barrage","0"
"55","Projectile Weapon","486","200mm AutoCannon I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","486","200mm AutoCannon I","10","targetAttack","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","12","hiPower","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","16","online","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","34","projectileFired","1"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","42","turretFitted","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","263","barrage","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","3001","overloadRofBonus","0"
"55","Projectile Weapon","487","250mm Light Artillery Cannon I","10","targetAttack","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","12","hiPower","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","16","online","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","34","projectileFired","1"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","42","turretFitted","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","263","barrage","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","3001","overloadRofBonus","0"
"55","Projectile Weapon","488","280mm Howitzer Artillery I","10","targetAttack","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","12","hiPower","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","16","online","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","34","projectileFired","1"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","42","turretFitted","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","263","barrage","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","489","Dual 180mm AutoCannon I","10","targetAttack","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","12","hiPower","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","16","online","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","34","projectileFired","1"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","42","turretFitted","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","263","barrage","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","490","220mm Vulcan AutoCannon I","10","targetAttack","0"
"55","Projectile Weapon","491","425mm AutoCannon I","12","hiPower","0"
"55","Projectile Weapon","491","425mm AutoCannon I","16","online","0"
"55","Projectile Weapon","491","425mm AutoCannon I","34","projectileFired","1"
"55","Projectile Weapon","491","425mm AutoCannon I","42","turretFitted","0"
"55","Projectile Weapon","491","425mm AutoCannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","491","425mm AutoCannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","491","425mm AutoCannon I","263","barrage","0"
"55","Projectile Weapon","491","425mm AutoCannon I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","491","425mm AutoCannon I","10","targetAttack","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","12","hiPower","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","16","online","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","34","projectileFired","1"
"55","Projectile Weapon","492","650mm Artillery Cannon I","42","turretFitted","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","263","barrage","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","3001","overloadRofBonus","0"
"55","Projectile Weapon","492","650mm Artillery Cannon I","10","targetAttack","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","12","hiPower","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","16","online","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","34","projectileFired","1"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","42","turretFitted","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","263","barrage","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","3001","overloadRofBonus","0"
"55","Projectile Weapon","493","720mm Howitzer Artillery I","10","targetAttack","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","12","hiPower","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","16","online","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","34","projectileFired","1"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","42","turretFitted","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","263","barrage","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","494","Dual 425mm AutoCannon I","10","targetAttack","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","12","hiPower","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","16","online","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","34","projectileFired","1"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","42","turretFitted","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","263","barrage","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","495","Dual 650mm Repeating Artillery I","10","targetAttack","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","12","hiPower","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","16","online","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","34","projectileFired","1"
"55","Projectile Weapon","496","800mm Repeating Artillery I","42","turretFitted","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","263","barrage","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","496","800mm Repeating Artillery I","10","targetAttack","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","12","hiPower","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","16","online","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","34","projectileFired","1"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","42","turretFitted","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","263","barrage","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","3001","overloadRofBonus","0"
"55","Projectile Weapon","497","1200mm Artillery Cannon I","10","targetAttack","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","12","hiPower","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","16","online","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","34","projectileFired","1"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","42","turretFitted","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","263","barrage","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","3001","overloadRofBonus","0"
"55","Projectile Weapon","498","1400mm Howitzer Artillery I","10","targetAttack","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","12","hiPower","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","16","online","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","34","projectileFired","1"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","42","turretFitted","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","263","barrage","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","3001","overloadRofBonus","0"
"55","Projectile Weapon","2865","1200mm Artillery Cannon II","10","targetAttack","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","12","hiPower","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","16","online","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","34","projectileFired","1"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","42","turretFitted","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","263","barrage","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2873","125mm Gatling AutoCannon II","10","targetAttack","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","12","hiPower","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","16","online","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","34","projectileFired","1"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","42","turretFitted","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","263","barrage","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2881","150mm Light AutoCannon II","10","targetAttack","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","12","hiPower","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","16","online","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","34","projectileFired","1"
"55","Projectile Weapon","2889","200mm AutoCannon II","42","turretFitted","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","263","barrage","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2889","200mm AutoCannon II","10","targetAttack","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","12","hiPower","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","16","online","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","34","projectileFired","1"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","42","turretFitted","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","263","barrage","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2897","220mm Vulcan AutoCannon II","10","targetAttack","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","12","hiPower","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","16","online","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","34","projectileFired","1"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","42","turretFitted","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","263","barrage","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","3001","overloadRofBonus","0"
"55","Projectile Weapon","2905","250mm Light Artillery Cannon II","10","targetAttack","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","12","hiPower","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","16","online","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","34","projectileFired","1"
"55","Projectile Weapon","2913","425mm AutoCannon II","42","turretFitted","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","263","barrage","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2913","425mm AutoCannon II","10","targetAttack","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","12","hiPower","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","16","online","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","34","projectileFired","1"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","42","turretFitted","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","263","barrage","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","3001","overloadRofBonus","0"
"55","Projectile Weapon","2921","650mm Artillery Cannon II","10","targetAttack","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","12","hiPower","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","16","online","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","34","projectileFired","1"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","42","turretFitted","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","263","barrage","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2929","800mm Repeating Artillery II","10","targetAttack","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","12","hiPower","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","16","online","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","34","projectileFired","1"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","42","turretFitted","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","263","barrage","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2937","Dual 180mm AutoCannon II","10","targetAttack","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","12","hiPower","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","16","online","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","34","projectileFired","1"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","42","turretFitted","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","263","barrage","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2945","Dual 425mm AutoCannon II","10","targetAttack","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","12","hiPower","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","16","online","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","34","projectileFired","1"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","42","turretFitted","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","263","barrage","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","2953","Dual 650mm Repeating Artillery II","10","targetAttack","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","12","hiPower","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","16","online","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","34","projectileFired","1"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","42","turretFitted","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","263","barrage","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","3001","overloadRofBonus","0"
"55","Projectile Weapon","2961","1400mm Howitzer Artillery II","10","targetAttack","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","12","hiPower","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","16","online","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","34","projectileFired","1"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","42","turretFitted","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","263","barrage","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","3001","overloadRofBonus","0"
"55","Projectile Weapon","2969","720mm Howitzer Artillery II","10","targetAttack","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","12","hiPower","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","16","online","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","34","projectileFired","1"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","42","turretFitted","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","263","barrage","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","3001","overloadRofBonus","0"
"55","Projectile Weapon","2977","280mm Howitzer Artillery II","10","targetAttack","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","12","hiPower","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","16","online","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","34","projectileFired","1"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","42","turretFitted","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","263","barrage","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","3001","overloadRofBonus","0"
"55","Projectile Weapon","3571","Quad 3500mm Gallium Cannon","10","targetAttack","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","12","hiPower","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","16","online","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","34","projectileFired","1"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","42","turretFitted","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","263","barrage","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","3573","6x2500mm Heavy Gallium Repeating Cannon","10","targetAttack","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","12","hiPower","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","16","online","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","34","projectileFired","1"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","42","turretFitted","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","263","barrage","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","8759","125mm Light 'Scout' Autocannon I","10","targetAttack","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","12","hiPower","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","16","online","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","34","projectileFired","1"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","42","turretFitted","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","263","barrage","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","3025","overloadSelfDamageBonus","0"
"55","Projectile Weapon","8785","125mm Light Carbine Repeating Cannon I","10","targetAttack","0"
"55","Projectile Weapon","8787","125mm Light Gallium Machine Gun","12","hiPower","0"
"55","Projectile Weapon","8787","125mm Light Gallium Machine Gun","16","online","0"
"55","Projectile Weapon","8787","125mm Light Gallium Machine Gun","34","projectileFired","1"
"55","Projectile Weapon","8787","125mm Light Gallium Machine Gun","42","turretFitted","0"
"55","Projectile Weapon","8787","125mm Light Gallium Machine Gun","253","shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator","0"
"55","Projectile Weapon","8787","125mm Light Gallium Machine Gun","254","shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator","0"
"55","Projectile Weapon","8787","125mm Light Gallium Machine Gun","263","barrage","0"
